name,category,address,city,state,postal_code,phone,website_url,source_url,source_type,observed_at,rating,amenities,pet_policy,canonical,market_id
"Home2 Suites by Hilton Charleston Airport/Convention Center, SC",pet-friendly-hotels,3401 W. Montague Avenue,North Charleston,SC,29418,+1 843-744-4202,https://www.hilton.com/en/hotels/chsccht-home2-suites-charleston-airport-convention-center-sc/,https://www.hilton.com/en/hotels/chsccht-home2-suites-charleston-airport-convention-center-sc/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum, $75 1-4 nights/$125 5+nights, 2 pets max",,charleston-sc
Home2 Suites by Hilton Charleston Daniel Island,pet-friendly-hotels,120 Fairchild Street,Daniel Island,SC,29492,+1 843-981-5800,https://www.hilton.com/en/hotels/chsdnht-home2-suites-charleston-daniel-island/,https://www.hilton.com/en/hotels/chsdnht-home2-suites-charleston-daniel-island/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, $75 for 1-4 nights and $125 for 5+ nights, with a maximum of 2 pets (dogs/cats) and no weight limit",,charleston-sc
Home2 Suites By Hilton Mt Pleasant Charleston,pet-friendly-hotels,1650 James Nelson Road,Mt Pleasant,SC,29464,+1 843-971-6800,https://www.hilton.com/en/hotels/chsjnht-home2-suites-mt-pleasant-charleston,https://www.hilton.com/en/hotels/chsjnht-home2-suites-mt-pleasant-charleston/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 60 lbs maximum, $75(1-4n),$125(5+n) 2petsMax,dog/cat only",,charleston-sc
Home2 Suites by Hilton North Charleston University Blvd,pet-friendly-hotels,9341 Blue House Rd,North Charleston,SC,29456,+1 843-806-3212,https://www.hilton.com/en/hotels/chshtht-home2-suites-north-charleston-university-blvd/,https://www.hilton.com/en/hotels/chshtht-home2-suites-north-charleston-university-blvd/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, $75(1-4n),$125(5+n)2petsMax,dog/cat only",,charleston-sc
Home2 Suites by Hilton Summerville,pet-friendly-hotels,221 Holiday Drive,Summerville,SC,29483,+1 843-970-7182,https://www.hilton.com/en/hotels/chssuht-home2-suites-summerville/,https://www.hilton.com/en/hotels/chssuht-home2-suites-summerville/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 50 kg maximum, Max 2 pets (50 lbs). $75 (1-4 nts) and $125 (5+ nts) per pet. Must be on Leash. Not allowed in pool or breakfast areas.",,charleston-sc
Home2 Suites Charleston West Ashley,pet-friendly-hotels,1963 Savannah Highway,Charleston,SC,29407,+1 843-571-2955,https://www.hilton.com/en/hotels/chsasht-home2-suites-charleston-west-ashley/,https://www.hilton.com/en/hotels/chsasht-home2-suites-charleston-west-ashley/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $50.00 non-refundable fee, $50(1-4n),$75(5+n) 2petsMax,dog/cat only",,charleston-sc
Homewood Suites by Hilton Charleston Airport,pet-friendly-hotels,5048 International Blvd.,North Charleston,SC,29418,+1 843-735-5000,https://www.hilton.com/en/hotels/chshmhw-homewood-suites-charleston-airport/,https://www.hilton.com/en/hotels/chshmhw-homewood-suites-charleston-airport/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, $75(1-4n),$125(5+n) 2petsMax,dog/cat onl",,charleston-sc
Homewood Suites by Hilton Charleston Historic District,pet-friendly-hotels,415 Meeting Street,Charleston,SC,29403,+1 843-724-8800,https://www.hilton.com/en/hotels/chsmshw-homewood-suites-charleston-historic-district,https://www.hilton.com/en/hotels/chsmshw-homewood-suites-charleston-historic-district/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum, $75(1-4n),$125(5+n)2petsMax,dog/cat only",,charleston-sc
Homewood Suites by Hilton Charleston - Mt. Pleasant,pet-friendly-hotels,1998 Riviera Drive,Mt Pleasant,SC,29464,+1 843-881-6950,https://www.hilton.com/en/hotels/chshwhw-homewood-suites-charleston-mt-pleasant/,https://www.hilton.com/en/hotels/chshwhw-homewood-suites-charleston-mt-pleasant/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, $75 (1-4 nights) $125 (5+ nights) 2 dogs/cats max.",,charleston-sc
Homewood Suites by Hilton North Charleston,pet-friendly-hotels,7399 Northwoods Blvd.,North Charleston,SC,29406,+1 843-990-5300,https://www.hilton.com/en/hotels/chsphhw-homewood-suites-north-charleston/,https://www.hilton.com/en/hotels/chsphhw-homewood-suites-north-charleston/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $125.00 non-refundable fee, $75(1-4n),$125(5+n) 2petsMax,dog/cat onl",,charleston-sc
Homewood Suites by Hilton Summerville,pet-friendly-hotels,406 Sigma Drive,Summerville,SC,29486,+1 843-832-1304,https://www.hilton.com/en/hotels/chssmhw-homewood-suites-summerville/,https://www.hilton.com/en/hotels/chssmhw-homewood-suites-summerville/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75(1-4n),$125(5+n)2petsMax,dog/cat only",,charleston-sc
Hotel Bella Grace/Charleston Historic District,pet-friendly-hotels,117 Calhoun Street,Charleston,SC,29401,+18439907500,https://www.marriott.com/en-us/hotels/chshr-hotel-bella-grace-charleston-historic-district/overview/,https://www.marriott.com/en-us/hotels/chshr-hotel-bella-grace-charleston-historic-district/overview/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets Welcome. Non-refundable 150 USD, 100USD fee for 2nd pet per room. Weight limit 25lbs. Non-Refundable Pet Fee Per Stay: $150.00 Maximum Pet Weight: 25.0lbs Maximum Number of Pets in Room: 1",,charleston-sc
Hotel Indigo Mount Pleasant,pet-friendly-hotels,250 Johnnie Dodds Boulevard,Mount Pleasant,SC,29464,1-843-8846000,https://www.ihg.com/hotelindigo/hotels/us/en/mount-pleasant/chsmp/hoteldetail,https://www.ihg.com/hotelindigo/hotels/us/en/mount-pleasant/chsmp/hoteldetail,OFFICIAL_PROPERTY,2026-09-14,,,"Pets are welcome at Hotel Indigo Mount Pleasant. Pet policy description. We welcome well behaved pets. Stays of 1 to 6 nights are 70 dollars per pet, 7 or more nights are 140 dollars per pet. Pets must be under 70 lbs, max 2 per room. Any damage is the guest responsibility. Unattended pets subject to a 200 USD disturbance fee. Pet fee per stay: 70 USD Pet weight limit: 70 2 pets allowed Pets allowed: Only dogs and cats allowed",,charleston-sc
Hyatt House Charleston / Mount Pleasant,pet-friendly-hotels,1430 Midtown Avenue,Mount Pleasant,SC,29464,+1 843-388-6277,https://www.hyatt.com/hyatt-house/en-US/chsxm-hyatt-house-charleston-mount-pleasant,https://www.hyatt.com/hyatt-house/en-US/chsxm-hyatt-house-charleston-mount-pleasant,OFFICIAL_PROPERTY,2026-09-14,,,We Are Pet Friendly | Your dogs are as important to us as they are to you and are always welcome at our extended-stay hotel in Mount Pleasant. Up to two dogs per room are allowed and they must be housebroken. For stays over 30 nights is at the hotel discretion. Any exceptions to our policy are at the hotel’s discretion. *Dogs allowed only. | Pet Fees | 1–6 nights | $100 | STAY | 7–30 nights + additional cleaning fee | $200 | STAY | Weight Limits | Individual pet weight limit | 50 | Pounds | Combined pets weight limit | 75 | Pounds | Maximum number of pets is 2.,,charleston-sc
Hyatt Place Charleston Airport/Convention Center,pet-friendly-hotels,3234 West Montague Avenue,North Charleston,SC,29418,+1 843-302-8600,https://www.hyatt.com/hyatt-place/en-US/chszc-hyatt-place-charleston-airport-convention-center,https://www.hyatt.com/hyatt-place/en-US/chszc-hyatt-place-charleston-airport-convention-center,OFFICIAL_PROPERTY,2026-09-14,,,"Pets Are Welcome | Your four-legged friends are welcome to sit, stay and roll over at Hyatt Place Charleston Airport/Convention Center. Please call our hotel at +1 843 302 8600 prior to your arrival to let us know you’ll be bringing your dog(s). Note that all pets must be housebroken and be crated or away during housekeeping services. For stay 31 nights or more, contact hotel for details. | Pet Fees | 1–6 nights | $100 | STAY | 7–30 nights + additional cleaning fee | $200 | STAY | Weight Limits | Individual pet weight limit | 50 | Pounds | Combined pets weight limit | 75 | Pounds | Maximum number of pets is 2.",,charleston-sc
Hyatt Place Mount Pleasant Towne Centre,pet-friendly-hotels,1600 Palmetto Grande Drive,Mount Pleasant,SC,29464,+1 843-473-3105,https://www.hyatt.com/hyatt-place/en-US/chszp-hyatt-place-mount-pleasant-towne-centre,https://www.hyatt.com/hyatt-place/en-US/chszp-hyatt-place-mount-pleasant-towne-centre,OFFICIAL_PROPERTY,2026-09-14,,,Pets Are Welcome | Your pets are welcome at Hyatt Place Mount Pleasant Towne Centre. Bring up to two dogs with you to explore Mount Pleasant and Charleston. All pets must be housebroken. | Pet Fees | 1 - 6 nights | $100 | STAY | 7 - 30 nights (Includes Additional cleaning fee) | $200 | STAY | Weight Limits | Individual pet weight limit | 50 | Pounds | Combined pets weight limit | 75 | Pounds | Maximum number of pets is 2.,,charleston-sc
Hyatt Place North Charleston,pet-friendly-hotels,2455 Prospect Drive,North Charleston,SC,29406,+1 843-735-7100,https://www.hyatt.com/hyatt-place/en-US/chszn-hyatt-place-north-charleston,https://www.hyatt.com/hyatt-place/en-US/chszn-hyatt-place-north-charleston,OFFICIAL_PROPERTY,2026-09-14,,,Pets Are Welcome | Up to two dogs may be allowed in a room provided the combined weight of both dogs does not exceed 75 pounds. Pets exceeding these weights are at the hotel’s discretion. All pets must be housebroken. | 31 nights or more: inquire with the hotel | Pet Fees | 1–6 nights | $75 | STAY | 7–30 nights (includes cleaning fee) | $175 | STAY | Weight Limits | Individual pet weight limit | 50 | Pounds | Combined pets weight limit | 75 | Pounds | Maximum number of pets is 2.,,charleston-sc
John Rutledge House Inn,pet-friendly-hotels,116 Broad Street,Charleston,SC,29401,+1-843-723-7999,https://johnrutledgehouseinn.com/faq/,https://johnrutledgehouseinn.com/faq/,OFFICIAL_PROPERTY,2026-09-14,,,We offer dog-friendly accommodations for an additional fee of $40 per day.,,charleston-sc
Kings Courtyard Inn,pet-friendly-hotels,198 King Street,Charleston,SC,29401,+1-843-723-7000,https://kingscourtyardinn.com/faq-hotel-king-street-charleston-sc/,https://kingscourtyardinn.com/faq-hotel-king-street-charleston-sc/,OFFICIAL_PROPERTY,2026-09-14,,,We offer dog-friendly accommodations for an additional fee of $40 per day.,,charleston-sc
La Quinta Inn & Suites by Wyndham Charleston Riverview,pet-friendly-hotels,11 Ashley Pointe Drive,Charleston,SC,29407,(843) 556-5200,https://www.wyndhamhotels.com/laquinta/charleston-south-carolina/la-quinta-charleston-riverview/overview,https://www.wyndhamhotels.com/BWSServices/services/search/property/search?isOverviewNeeded=true&propertyId=53111&isAmenitiesNeeded=false&channelId=tab&language=en-us&isRoomAmenitiesNeeded=false,OFFICIAL_PROPERTY,2026-09-14,,,Service - ADA defined animals welcome / Pets Allowed 2 pets max / Fees - 35USD per pet / Pet Deposit Fee - 75USD / Other Information - Contact hotel for additional details and availability.,,charleston-sc
"Live Oak, Charleston Historic District, a Tribute Portfolio Hotel",pet-friendly-hotels,425 Meeting Street,Charleston,SC,29403,+18437182327,https://www.marriott.com/en-us/hotels/chstr-live-oak-charleston-historic-district-a-tribute-portfolio-hotel/overview,https://www.marriott.com/en-us/hotels/chstr-live-oak-charleston-historic-district-a-tribute-portfolio-hotel/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome We welcome up to two furry friends per stay. Please see the details below. Non-Refundable Pet Fee Per Stay: $150.00 Maximum Pet Weight: 40.0lbs Maximum Number of Pets in Room: 2,,charleston-sc
"Mills House Charleston, Curio Collection by Hilton",pet-friendly-hotels,115 Meeting Street,Charleston,SC,29401,+1-843-577-2400,https://www.hilton.com/en/hotels/chsonqq-mills-house-charleston/,https://www.hilton.com/en/hotels/chsonqq-mills-house-charleston/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $200.00 non-refundable fee, 25 lbs maximum",,charleston-sc
Moxy Charleston Downtown,pet-friendly-hotels,547 Meeting Street,Charleston,SC,29403,+18436208300,https://www.marriott.com/en-us/hotels/chsox-moxy-charleston-downtown/overview,https://www.marriott.com/en-us/hotels/chsox-moxy-charleston-downtown/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome 1 pet 35 pounds max per room with USD $75 non-refundable fee per room per stay Maximum Pet Weight: 35.0lbs Maximum Number of Pets in Room: 1,,charleston-sc
North Charleston Marriott,pet-friendly-hotels,4770 Goer Drive,North Charleston,SC,29406,+18437471900,https://www.marriott.com/en-us/hotels/chsmn-north-charleston-marriott/overview/,https://www.marriott.com/en-us/hotels/chsmn-north-charleston-marriott/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome 2 pets 75 lbs; $125/stay. Leash required; not allowed in restaurant. Non-Refundable Pet Fee Per Stay: $125.00 Maximum Pet Weight: 75.0lbs Maximum Number of Pets in Room: 2,,charleston-sc
Quality Inn & Suites North Charleston - Ashley Phosphate,pet-friendly-hotels,2499 La Quinta Lane,North Charleston,SC,29420,(843) 203-8487,https://www.choicehotels.com/south-carolina/north-charleston/quality-inn-hotels/sc545,https://www.choicehotels.com/south-carolina/north-charleston/quality-inn-hotels/sc545,OFFICIAL_PROPERTY,2026-09-14,,,"Pets Allowed: Yes / General: Pets are Allowed. 25.00 USD Per Pet per night. A maximum of 25 pounds per Pet and 2 Pets per room.. Service animals are permitted, without charge.",,charleston-sc
Quality Inn Coliseum,pet-friendly-hotels,5055 North Arco Lane,North Charleston,SC,29418,(843) 203-8425,https://www.choicehotels.com/south-carolina/north-charleston/quality-inn-hotels/sc408,https://www.choicehotels.com/south-carolina/north-charleston/quality-inn-hotels/sc408,OFFICIAL_PROPERTY,2026-09-14,,,"Pets Allowed: Yes / General: Pet accommodation. 25.00 USD per night, non refundable.. Service animals are permitted, without charge.",,charleston-sc
Red Roof Inn North Charleston Coliseum,pet-friendly-hotels,7480 Northwoods Blvd,North Charleston,SC,29406,(843) 572-9100,https://www.redroof.com/property/sc/north-charleston/rri142,https://www.redroof.com/property/sc/north-charleston/rri142,OFFICIAL_PROPERTY,2026-09-14,,,"One, well-behaved domestic pet (cat or dog) Stays Free! Pets must be declared at check-in. Up to 2 pets allowed per room. Second pet $15/ night, not to exceed 7 nights or $105 per pet per stay. Pet not to exceed 80 pounds. Service and emotional support animals are always welcome.",,charleston-sc
Red Roof PLUS+ Mt Pleasant - Patriots Point,pet-friendly-hotels,301 Johnnie Dodds Blvd,Mount Pleasant,SC,29464,(843) 884-1411,https://www.redroof.com/property/sc/mount-pleasant/rri242,https://www.redroof.com/property/sc/mount-pleasant/rri242,OFFICIAL_PROPERTY,2026-09-14,,,"One, well-behaved domestic pet (cat or dog) Stays Free! Pets must be declared at check-in. Up to 2 pets allowed per room. Second pet $15/ night, not to exceed 7 nights or $105 per pet per stay. Pet not to exceed 80 pounds. Service and emotional support animals are always welcome.",,charleston-sc
Residence Inn by Marriott Charleston Airport,pet-friendly-hotels,5035 International Boulevard,North Charleston,SC,29418,+1 843-266-3434,https://www.marriott.com/en-us/hotels/chsno-residence-inn-charleston-airport/overview/,https://www.marriott.com/en-us/hotels/chsno-residence-inn-charleston-airport/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome Pets allowed with non-refundable cleaning fee of USD 150 per room per stay Non-Refundable Pet Fee Per Stay: $150.00 Maximum Number of Pets in Room: 2,,charleston-sc
Residence Inn by Marriott Charleston Mt. Pleasant,pet-friendly-hotels,1116 Isle of Palms Connector,Mount Pleasant,SC,29464,+1 843-881-1599,https://www.marriott.com/en-us/hotels/chsmp-residence-inn-charleston-mt-pleasant/overview/,https://www.marriott.com/en-us/hotels/chsmp-residence-inn-charleston-mt-pleasant/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome Non-Refundable Pet Fee Per Stay: $150.00 Maximum Pet Weight: 100.0lbs Maximum Number of Pets in Room: 2,,charleston-sc
Residence Inn by Marriott Charleston North/Ashley Phosphate,pet-friendly-hotels,7457 Northside Drive,North Charleston,SC,29420,+1 843-300-3636,https://www.marriott.com/en-us/hotels/chsch-residence-inn-charleston-north-ashley-phosphate/overview/,https://www.marriott.com/en-us/hotels/chsch-residence-inn-charleston-north-ashley-phosphate/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome 2 pets 100 pounds or less allowed per room with USD 100fee per room per stay Non-Refundable Pet Fee Per Stay: $100.00 Maximum Pet Weight: 100.0lbs Maximum Number of Pets in Room: 2,,charleston-sc
Residence Inn by Marriott Charleston Patriots Point,pet-friendly-hotels,15 Harry M. Hallman Jr. Blvd.,Mt. Pleasant,SC,29464,+18439815600,https://www.marriott.com/en-us/hotels/chspp-residence-inn-charleston-patriots-point/overview,https://www.marriott.com/en-us/hotels/chspp-residence-inn-charleston-patriots-point/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome 2 pets 100lbs max with 150USD non-refundable fee per room per stay Non-Refundable Pet Fee Per Stay: $150.00 Maximum Pet Weight: 100.0lbs Maximum Number of Pets in Room: 2,,charleston-sc
Residence Inn by Marriott Charleston Riverview,pet-friendly-hotels,90 Ripley Point Drive,Charleston,SC,29407,+1 843-571-7979,https://www.marriott.com/en-us/hotels/chsri-residence-inn-charleston-riverview/overview/,https://www.marriott.com/en-us/hotels/chsri-residence-inn-charleston-riverview/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome 100 USD non-refundable fee per stay Non-Refundable Pet Fee Per Stay: $100.00,,charleston-sc
Residence Inn by Marriott Charleston Summerville,pet-friendly-hotels,1528 North Main Street,Summerville,SC,29486,+1 843-285-9716,https://www.marriott.com/en-us/hotels/chssu-residence-inn-charleston-summerville/overview/,https://www.marriott.com/en-us/hotels/chssu-residence-inn-charleston-summerville/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome $150 USD non-refundable pet fee. Max 2 pets under 50 lbs. Non-Refundable Pet Fee Per Stay: $150.00 Maximum Pet Weight: 50.0lbs Maximum Number of Pets in Room: 2,,charleston-sc
Rodeway Inn North Charleston - Ashley Phosphate,pet-friendly-hotels,2311 Ashley Phosphate,North Charleston,SC,29406,+1 843-572-2228,https://www.choicehotels.com/south-carolina/north-charleston/rodeway-inn-hotels/sc475,https://www.choicehotels.com/south-carolina/north-charleston/rodeway-inn-hotels/sc475,OFFICIAL_PROPERTY,2026-09-14,,,"Pets Allowed: Yes / General: Dogs are permitted for a maximum stay of three nights and are subject to a 20.00 USD daily pet fee. The maximum allowable dog weight is 40 pounds. A maximum of one dog per room is permitted. No other animals are allowed.. Service animals are permitted, without charge.",,charleston-sc
Sleep Inn Charleston - West Ashley,pet-friendly-hotels,"1524 Savannah Hwy, US 17 S",Charleston,SC,29407,(843) 278-9971,https://www.choicehotels.com/south-carolina/charleston/sleep-inn-hotels/sc212,https://www.choicehotels.com/south-carolina/charleston/sleep-inn-hotels/sc212,OFFICIAL_PROPERTY,2026-09-14,,,"Pets Allowed: Yes / General: Pets are allowed 30.00 USD per night, per pet. Maximum of 2 pets per room.. Service animals are permitted, without charge.",,charleston-sc
Sleep Inn Mt. Pleasant - Charleston,pet-friendly-hotels,299 Wingo Way,Mount Pleasant,SC,29464,+1 843-856-5000,https://www.choicehotels.com/south-carolina/mount-pleasant/sleep-inn-hotels/sc036,https://www.choicehotels.com/south-carolina/mount-pleasant/sleep-inn-hotels/sc036,OFFICIAL_PROPERTY,2026-09-14,,,"Pets Allowed: Yes / General: Pets are allowed 30.00 USD per night, per pet. Maximum of 2 pets per room.. Service animals are permitted, without charge.",,charleston-sc
Spark by Hilton Summerville,pet-friendly-hotels,220 Holiday Drive,Summerville,SC,29483,+1 843-285-9000,https://www.hilton.com/en/hotels/chsompe-spark-summerville/,https://www.hilton.com/en/hotels/chsompe-spark-summerville/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 50 lbs maximum",,charleston-sc
SpringHill Suites by Marriott Charleston Mount Pleasant,pet-friendly-hotels,245 Magrath Darby Boulevard,Mount Pleasant,SC,29464,+18432845250,https://www.marriott.com/en-us/hotels/chsmt-springhill-suites-charleston-mount-pleasant/overview/,https://www.marriott.com/en-us/hotels/chsmt-springhill-suites-charleston-mount-pleasant/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome Dogs only; $150 non-refundable fee for full stay Non-Refundable Pet Fee Per Stay: $150.00 Maximum Pet Weight: 50.0lbs Maximum Number of Pets in Room: 2,,charleston-sc
The Vendue,pet-friendly-hotels,19 Vendue Range,Charleston,SC,29401,+1-888-528-0725,https://www.thevendue.com/faq/,https://www.thevendue.com/faq/,OFFICIAL_PROPERTY,2026-09-14,,,The Vendue welcomes dogs for a one-time pet fee per stay.,,charleston-sc
TownePlace Suites by Marriott Charleston Airport/Convention Center,pet-friendly-hotels,5001 Fashion Avenue,North Charleston,SC,29418,+1 843-990-7777,https://www.marriott.com/en-us/hotels/chsto-towneplace-suites-charleston-airport-convention-center/overview/,https://www.marriott.com/en-us/hotels/chsto-towneplace-suites-charleston-airport-convention-center/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome Pets allowed with USD $150 non-refundable fee per room per stay Non-Refundable Pet Fee Per Stay: $150.00,,charleston-sc
TownePlace Suites by Marriott Charleston Mt. Pleasant,pet-friendly-hotels,1350 Stuart Engals Boulevard,Mount Pleasant,SC,29464,+1 843-936-5555,https://www.marriott.com/en-us/hotels/chstm-towneplace-suites-charleston-mt-pleasant/overview/,https://www.marriott.com/en-us/hotels/chstm-towneplace-suites-charleston-mt-pleasant/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome 2 domesticated pets per room with USD 150 non refundable fee per room per stay Non-Refundable Pet Fee Per Stay: $150.00 Maximum Number of Pets in Room: 2,,charleston-sc
TownePlace Suites by Marriott Charleston-North Charleston,pet-friendly-hotels,7535 Northside Drive,North Charleston,SC,29420,+1 843-990-5710,https://www.marriott.com/en-us/hotels/chstn-towneplace-suites-charleston-north-charleston/overview/,https://www.marriott.com/en-us/hotels/chstn-towneplace-suites-charleston-north-charleston/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome $100.00 nonrefundable fee for 1 pet allowed per room (50 pounds max) each stay Non-Refundable Pet Fee Per Stay: $100.00 Maximum Pet Weight: 50.0lbs Maximum Number of Pets in Room: 1,,charleston-sc
TownePlace Suites by Marriott Charleston-West Ashley,pet-friendly-hotels,805 Orleans Road,Charleston,SC,29407,+1 843-806-2020,https://www.marriott.com/en-us/hotels/chsts-towneplace-suites-charleston-west-ashley/overview/,https://www.marriott.com/en-us/hotels/chsts-towneplace-suites-charleston-west-ashley/overview/,OFFICIAL_PROPERTY,2026-09-14,,,Pets Welcome 2 pets 35 pounds max per room with USD 100 non-refundable fee per room per stay Non-Refundable Pet Fee Per Stay: $100.00 Maximum Pet Weight: 35.0lbs Maximum Number of Pets in Room: 2,,charleston-sc
Travelodge by Wyndham North Charleston,pet-friendly-hotels,7415 Northside Dr,North Charleston,SC,29420,(843) 572-6677,https://www.wyndhamhotels.com/travelodge/north-charleston-south-carolina/travelodge-north-charleston/overview,https://www.wyndhamhotels.com/BWSServices/services/search/property/search?isOverviewNeeded=true&propertyId=60423&isAmenitiesNeeded=false&channelId=tab&language=en-us&isRoomAmenitiesNeeded=false,OFFICIAL_PROPERTY,2026-09-14,,,Service Animals - ADA-defined service animals welcome. / Pets Allowed - 2 pets max. 50lbs or less per pet. / Fees - 25USD per pet per night. Pet Sanitation Fee 250USD if required. / Other information - Contact hotel for additional details and availability.,,charleston-sc
Tru by Hilton Charleston Airport,pet-friendly-hotels,3331 W Montague Avenue,North Charleston,SC,29418,+1 843-266-0235,https://www.hilton.com/en/hotels/chscaru-tru-charleston-airport/,https://www.hilton.com/en/hotels/chscaru-tru-charleston-airport/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, $75(1-4n),$125(5+n) 2petsMax,dog/cat only",,charleston-sc
Tru by Hilton Charleston Ashley Phosphate,pet-friendly-hotels,2475 Prospect Drive,North Charleston,SC,29406,+1 843-990-7950,https://www.hilton.com/en/hotels/chspsru-tru-charleston-ashley-phosphate/,https://www.hilton.com/en/hotels/chspsru-tru-charleston-ashley-phosphate/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum, $75(1-4n),$125(5+n) 2pets Max,dog/cat",,charleston-sc
Tru by Hilton Mt Pleasant Charleston,pet-friendly-hotels,1651 Midtown Avenue,Mt Pleasant,SC,29464,+1 843-936-5900,https://www.hilton.com/en/hotels/chsruru-tru-mt-pleasant-charleston/,https://www.hilton.com/en/hotels/chsruru-tru-mt-pleasant-charleston/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, $75.00 non-refundable fee, 75 lbs maximum, $75(1-4n),$125(5+n) 2pets Max,dog/cat",,charleston-sc
"Wentworth Mansion, an SLH Hotel",pet-friendly-hotels,149 Wentworth Street,Charleston,SC,29401,+1-843-853-1886,https://www.hilton.com/en/hotels/chswmlx-wentworth-mansion/,https://www.hilton.com/en/hotels/chswmlx-wentworth-mansion/,OFFICIAL_PROPERTY,2026-09-14,,,"Pets allowed, 45 kg maximum, Dogs only. 50 USD per room per night. Max 2 dogs per room. Pets allowed in public areas: Garden Suites and Public Social Areas Only",,charleston-sc
Wyndham Garden Summerville,pet-friendly-hotels,120 Holiday Dr,Summerville,SC,29483,(843) 875-3300,https://www.wyndhamhotels.com/wyndham-garden/summerville-south-carolina/wyndham-garden-summerville/overview,https://www.wyndhamhotels.com/BWSServices/services/search/property/search?isOverviewNeeded=true&propertyId=47583&isAmenitiesNeeded=false&channelId=tab&language=en-us&isRoomAmenitiesNeeded=false,OFFICIAL_PROPERTY,2026-09-14,,,Service Animals - ADA-defined service animals welcome. / Pets Allowed - 2 pets max. / Fees - 35USD per pet per night. Pet Sanitation Fee 50USD if required. / Other Information - Contact hotel for additional details and availability.,,charleston-sc
Ac Hotel Charlotte City Center,pet-friendly-hotels,220 East Trade Street,Charlotte,NC,28202,+17043484002,https://www.marriott.com/en-us/hotels/cltad-ac-hotel-charlotte-city-center/overview/,https://www.marriott.com/en-us/hotels/cltad-ac-hotel-charlotte-city-center/overview/,OFFICIAL_PROPERTY,2026-09-10,,,Pets Welcome Non-refundable one-time $100 pet fee. Maximum Pet Weight: 65.0lbs Maximum Number of Pets in Room: 2,,charlotte-nc
Ac Hotel Charlotte Southpark,pet-friendly-hotels,1824 Roxborough Road,Charlotte,NC,28211,+19802812080,https://www.marriott.com/en-us/hotels/cltat-ac-hotel-charlotte-southpark/overview/,https://www.marriott.com/en-us/hotels/cltat-ac-hotel-charlotte-southpark/overview/,OFFICIAL_PROPERTY,2026-09-10,,,Pets Welcome $150 maximum per stay. Non-Refundable Pet Fee Per Night: $50.00 Maximum Number of Pets in Room: 2,,charlotte-nc
Aloft by Marriott Charlotte Airport,pet-friendly-hotels,3928 Memorial Parkway,Charlotte,NC,28217,+19802795550,https://www.marriott.com/en-us/hotels/cltap-aloft-charlotte-airport/overview/,https://www.marriott.com/en-us/hotels/cltap-aloft-charlotte-airport/overview/,OFFICIAL_PROPERTY,2026-09-10,,,Pets Welcome maximum 2 pets (40lbs) Non-Refundable Pet Fee Per Night: $50.00 Maximum Pet Weight: 40.0lbs Maximum Number of Pets in Room: 2,,charlotte-nc
