name,category,address,city,state,postal_code,phone,website_url,source_url,source_type,observed_at,rating,amenities,pet_policy,canonical,market_id
Hampton Inn & Suites Tampa - Wesley Chapel,pet-friendly-hotels,2740 Cypress Ridge Blvd,Wesley Chapel,FL,33544,(813) 973-2288,https://www.hilton.com/en/hotels/tpawchx-hampton-suites-tampa-wesley-chapel/,https://www.hilton.com/en/hotels/tpawchx-hampton-suites-tampa-wesley-chapel/,OFFICIAL_PROPERTY,2026-09-15,,,"Pets allowed: Yes. Deposit: $75.00 Non-refundable Fee. Other pet information: $75(1-4 nights), $125(5-14 nights) 2 pets max per room. Dog/Cat only.",,tampa-fl
Hampton Inn & Suites Tampa/Ybor City/Downtown,pet-friendly-hotels,1301 East 7th Avenue,Tampa,FL,33605,+1 813-247-6700,https://www.hilton.com/en/hotels/tpaybhx-hampton-suites-tampa-ybor-city-downtown/,https://www.hilton.com/en/hotels/tpaybhx-hampton-suites-tampa-ybor-city-downtown/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Deposit: $50.00 Non-refundable Fee.,,tampa-fl
Hampton Inn by Hilton Dunedin,pet-friendly-hotels,2641 Michael Pl,Dunedin,FL,34698,(727) 733-1400,https://www.hilton.com/en/hotels/piecehx-hampton-dunedin/,https://www.hilton.com/en/hotels/piecehx-hampton-dunedin/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Deposit: $75.00 Non-refundable Fee. Max weight: 75 lbs.,,tampa-fl
Hampton Inn by Hilton Tampa Fairgrounds Casino,pet-friendly-hotels,4506 Oak Fair Blvd,Tampa,FL,33610,(813) 868-7770,https://www.hilton.com/en/hotels/tpainhx-hampton-tampa-fairgrounds-casino/,https://www.hilton.com/en/hotels/tpainhx-hampton-tampa-fairgrounds-casino/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Deposit: $75.00 Non-refundable Fee (1-4 nights).,,tampa-fl
Hampton Inn Pinellas Park St Petersburg,pet-friendly-hotels,3845 Park Blvd N,Pinellas Park,FL,33781,(601) 415-6212,https://www.hilton.com/en/hotels/ledpphx-hampton-pinellas-park-st-petersburg/,https://www.hilton.com/en/hotels/ledpphx-hampton-pinellas-park-st-petersburg/,OFFICIAL_PROPERTY,2026-09-15,,,"Pets allowed: Yes. Deposit: $50.00 Non-refundable Fee for 1-4 night stays, $75 for 5+ nights. Other pet information: 2 pets max; dog or cat only.",,tampa-fl
Hampton Inn Tampa-International Airport/Westshore,pet-friendly-hotels,4817 W Laurel St,Tampa,FL,33607,(813) 287-0778,https://www.hilton.com/en/hotels/tpaathx-hampton-tampa-international-airport-westshore/,https://www.hilton.com/en/hotels/tpaathx-hampton-tampa-international-airport-westshore/,OFFICIAL_PROPERTY,2026-09-15,,,"Pets allowed: Yes. Deposit: $75.00 Non-refundable Fee. 2 pets max, dog/cat only.",,tampa-fl
Hampton Inn Tampa/Rocky Point-Airport,pet-friendly-hotels,3035 N. Rocky Point Drive E.,Tampa,FL,33607,+1 813-289-6262,https://www.hilton.com/en/hotels/tparphx-hampton-tampa-rocky-point-airport/,https://www.hilton.com/en/hotels/tparphx-hampton-tampa-rocky-point-airport/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Deposit: $75.00 Non-refundable Fee. Max weight: 75 lbs.,,tampa-fl
Hilton Garden Inn St. Pete Beach,pet-friendly-hotels,6100 Gulf Blvd,St Pete Beach,FL,33706,(727) 360-7041,https://www.hilton.com/en/hotels/piespgi-hilton-garden-inn-st-pete-beach/,https://www.hilton.com/en/hotels/piespgi-hilton-garden-inn-st-pete-beach/,OFFICIAL_PROPERTY,2026-09-15,,,"Pets allowed: Yes. Deposit: $75.00 (1-4 nights) / $125.00 (5+ nights) Non-refundable Fee. Max weight: 75 lbs. Max size: medium. Other pet information: Dog/cat only, 2 pets max.",,tampa-fl
Hilton Garden Inn Tampa Airport Westshore,pet-friendly-hotels,5312 Avion Park Drive,Tampa,FL,33607,(813) 289-2700,https://www.hilton.com/en/hotels/tpawsgi-hilton-garden-inn-tampa-airport-westshore/,https://www.hilton.com/en/hotels/tpawsgi-hilton-garden-inn-tampa-airport-westshore/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Deposit: $75.00 Non-refundable Fee. Other pet information: 1-4 night stay $75; 5+ night stay $125; 2 pets max; dog or cat only.,,tampa-fl
Hilton Garden Inn Tampa East - Brandon,pet-friendly-hotels,10309 Highland Manor Dr,Tampa,FL,33610,(813) 627-6700,https://www.hilton.com/en/hotels/tpaebgi-hilton-garden-inn-tampa-east-brandon/,https://www.hilton.com/en/hotels/tpaebgi-hilton-garden-inn-tampa-east-brandon/,OFFICIAL_PROPERTY,2026-09-15,,,"Pets allowed: Yes. Deposit: $75.00 non-refundable, $75 for 1-4 nights, $125 for 5+ nights, max 2 pets, dogs/cats only.",,tampa-fl
Hilton Garden Inn Tampa North,pet-friendly-hotels,13305 Tampa Oaks Blvd,Temple Terrace,FL,33637,(305) 562-7086,https://www.hilton.com/en/hotels/tpanhgi-hilton-garden-inn-tampa-north/,https://www.hilton.com/en/hotels/tpanhgi-hilton-garden-inn-tampa-north/,OFFICIAL_PROPERTY,2026-09-15,,,"Pets allowed: Yes. Deposit: $75.00 Non-refundable Fee. Max weight: 50 lbs. Other pet information: $75 (1-4n),$125(5+n) 2 pets Max, dog/cat only.",,tampa-fl
Hilton Garden Inn Tampa Northwest Oldsmar,pet-friendly-hotels,4052 Tampa Rd Ste 407 S,Oldsmar,FL,34677,(813) 891-9990,https://www.hilton.com/en/hotels/tpanwgi-hilton-garden-inn-tampa-northwest-oldsmar/,https://www.hilton.com/en/hotels/tpanwgi-hilton-garden-inn-tampa-northwest-oldsmar/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. $75(1-4 nights) + $50(5+nights) 2 pets Max dogs/cats only. All pets and service animals must be registered.,,tampa-fl
Hilton Garden Inn Tampa/Riverview/Brandon,pet-friendly-hotels,4328 Garden Vista Dr,Riverview,FL,33578,(813) 626-6610,https://www.hilton.com/en/hotels/tpasegi-hilton-garden-inn-tampa-riverview-brandon/,https://www.hilton.com/en/hotels/tpasegi-hilton-garden-inn-tampa-riverview-brandon/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Deposit: $75.00 Non-refundable Fee. 1-4 night stay $75; 5+ night stay $125; 2 pets max; dog or cat only.,,tampa-fl
Hilton Garden Inn Tampa-Wesley Chapel,pet-friendly-hotels,26640 Silver Maple Pkwy,Wesley Chapel,FL,33544,(813) 591-6900,https://www.hilton.com/en/hotels/tpawlgi-hilton-garden-inn-tampa-wesley-chapel/,https://www.hilton.com/en/hotels/tpawlgi-hilton-garden-inn-tampa-wesley-chapel/,OFFICIAL_PROPERTY,2026-09-15,,,"Pets allowed: Yes. Deposit: $75.00 Non-refundable Fee for 1-4 nights, $125/pet for 5+ nights, max 2 pets, dogs/cats only.",,tampa-fl
Hilton Garden Inn Tampa Ybor Historic District,pet-friendly-hotels,1700 E 9th Street,Tampa,FL,33605,(813) 769-9267,https://www.hilton.com/en/hotels/tpaycgi-hilton-garden-inn-tampa-ybor-historic-district/,https://www.hilton.com/en/hotels/tpaycgi-hilton-garden-inn-tampa-ybor-historic-district/,OFFICIAL_PROPERTY,2026-09-15,,,"Pets allowed: Yes. Deposit: $125.00 Non-refundable Fee. Other pet information: $75(1-4n),$125(5+n) 2petsMax,dog/cat only.",,tampa-fl
Hilton Hotel St. Petersburg Carillon Park,pet-friendly-hotels,950 Lake Carillon Dr,St. Petersburg,FL,33716,+1-727-540-0050,https://www.hilton.com/en/hotels/piecahf-hilton-st-petersburg-carillon-park/,https://www.hilton.com/en/hotels/piecahf-hilton-st-petersburg-carillon-park/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Deposit fee of $75.00 non-refundable. Max weight of 75 lbs.,,tampa-fl
Hilton Tampa Airport Westshore,pet-friendly-hotels,2225 Lois Ave,Tampa,FL,33607,(813) 877-6688,https://www.hilton.com/en/hotels/tpaahhf-hilton-tampa-airport-westshore/,https://www.hilton.com/en/hotels/tpaahhf-hilton-tampa-airport-westshore/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Deposit/fee information: $125.00 Non-refundable Fee.,,tampa-fl
Hilton Tampa Downtown,pet-friendly-hotels,211 N Tampa St,Tampa,FL,33602,(813) 204-3000,https://www.hilton.com/en/hotels/tpanthf-hilton-tampa-downtown/,https://www.hilton.com/en/hotels/tpanthf-hilton-tampa-downtown/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Deposit: $75.00 Non-refundable Fee. Max weight: 75 lbs. Max size: large. Other pet information: 1-3 night stay $75 4+ night stay $125 2 pets max dog or cat only.,,tampa-fl
Holiday Inn,pet-friendly-hotels,1200 34th St N,St Petersburg,FL,33713,(727) 322-0770,https://www.ihg.com/holidayinn/hotels/us/en/st-petersburg/tpapb/hoteldetail,https://www.ihg.com/holidayinn/hotels/us/en/st-petersburg/tpapb/hoteldetail,OFFICIAL_PROPERTY,2026-09-15,,,Pets are welcome at Holiday Inn St. Petersburg West.,,tampa-fl
Holiday Inn Express and Suites Hotel Busch Gardens and Usf,pet-friendly-hotels,2807 E Busch Blvd,Tampa,FL,33612,(813) 936-8200,https://www.ihg.com/holidayinnexpress/hotels/us/en/tampa/tpabb/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/us/en/tampa/tpabb/hoteldetail,OFFICIAL_PROPERTY,2026-09-15,,,Pets are welcome at Holiday Inn Express & Suites Tampa -USF-Busch Gardens.,,tampa-fl
Holiday Inn Express & Suites Largo-Clearwater,pet-friendly-hotels,210 Seminole Blvd,Largo,FL,33770,(727) 581-3900,https://www.ihg.com/holidayinnexpress/hotels/us/en/largo/clwls/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/us/en/largo/clwls/hoteldetail,OFFICIAL_PROPERTY,2026-09-15,,,pets allowed,,tampa-fl
Holiday Inn Express & Suites Ruskin - Sun City,pet-friendly-hotels,226 Teco Rd,Ruskin,FL,33570,(813) 922-4561,https://www.ihg.com/holidayinnexpress/hotels/us/en/ruskin/tpask/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/us/en/ruskin/tpask/hoteldetail,OFFICIAL_PROPERTY,2026-09-15,,,Pets are welcome at Holiday Inn Express & Suites Ruskin - Sun City. Pet policy description: We love all varieties of pets. All size of pets are welcomed. There is a 30lb weight-adjacent fee policy stated on the page.,,tampa-fl
Holiday Inn Express & Suites Tampa Fairgrounds Casino,pet-friendly-hotels,8610 Elm Fair Blvd,Tampa,FL,33610,(813) 490-1000,https://www.ihg.com/holidayinnexpress/hotels/us/en/tampa/tpafl/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/us/en/tampa/tpafl/hoteldetail,OFFICIAL_PROPERTY,2026-09-15,,,pets allowed,,tampa-fl
Holiday Inn Express Oldsmar,pet-friendly-hotels,3990 Tampa Rd,Oldsmar,FL,34677,(813) 854-5080,https://www.ihg.com/holidayinnexpress/hotels/us/en/oldsmar/oldfl/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/us/en/oldsmar/oldfl/hoteldetail,OFFICIAL_PROPERTY,2026-09-15,,,Pets are welcome at Holiday Inn Express & Suites Tampa Northwest-Oldsmar.,,tampa-fl
Holiday Inn Express Tampa-Brandon,pet-friendly-hotels,510 Grand Regency Blvd.,Brandon,FL,33510,(813) 315-1060,https://www.ihg.com/holidayinnexpress/hotels/us/en/brandon/tpabr/hoteldetail,https://www.ihg.com/holidayinnexpress/hotels/us/en/brandon/tpabr/hoteldetail,OFFICIAL_PROPERTY,2026-09-15,,,pets allowed,,tampa-fl
Holiday Inn Tampa Westshore - Airport Area,pet-friendly-hotels,700 North West Shore Boulevard,Tampa,FL,33609,+1-813-289-8200,https://www.ihg.com/holidayinn/hotels/us/en/tampa/tpacp/hoteldetail,https://www.ihg.com/holidayinn/hotels/us/en/tampa/tpacp/hoteldetail,OFFICIAL_PROPERTY,2026-09-15,,,"Pets are welcome at Holiday Inn Tampa Westshore - Airport Area. Pet policy description: Bring your furry friends along. We welcome up to 2 pets, max 50 lbs each.",,tampa-fl
Holiday Isles Resort,pet-friendly-hotels,14711 Gulf Blvd,Madeira Beach,FL,33708,(866) 394-0951,https://holiday-isles.com/,https://holiday-isles.com/,OFFICIAL_PROPERTY,2026-09-15,,,"Pet Friendly! Pets under 43 pounds Madeira Beach Across the street is the beach Family Oriented Healthy place Book through the Web and enjoy our unique offers ! ” by Susan Lemaire Nabulsi ""We had our family of 5 plus the dog, for a week and loved it!",,tampa-fl
Home2 Suites by Hilton - Largo,pet-friendly-hotels,10145 Ulmerton Rd,Largo,FL,33771,(727) 501-0001,https://www.hilton.com/en/hotels/tpaurht-home2-suites-largo/,https://www.hilton.com/en/hotels/tpaurht-home2-suites-largo/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Deposit: $75.00 Non-refundable Fee. Max weight: 75 lbs.,,tampa-fl
Home2 Suites by Hilton Riverview Tampa,pet-friendly-hotels,9903 Alafia Preserve Ave,Riverview,FL,33578,(904) 347-7382,https://www.hilton.com/en/hotels/tpagdht-home2-suites-riverview-tampa/,https://www.hilton.com/en/hotels/tpagdht-home2-suites-riverview-tampa/,OFFICIAL_PROPERTY,2026-09-15,,,"Pets allowed: Yes. Deposit: $100.00 Non-refundable Fee. Other pet information: $100(1-4 nights), $125(5+ nights) 2 pets max, dog/cat only.",,tampa-fl
Home2 Suites by Hilton Tampa USF,pet-friendly-hotels,11606 Mckinley Dr Ste 100,Tampa,FL,33612,(701) 226-9625,https://www.hilton.com/en/hotels/tpasfht-home2-suites-tampa-usf-near-busch-gardens/,https://www.hilton.com/en/hotels/tpasfht-home2-suites-tampa-usf-near-busch-gardens/,OFFICIAL_PROPERTY,2026-09-15,,,"Pets allowed: Yes. Deposit: $75.00 Non-refundable Fee. Max weight: 75 lbs. Other pet information: $75(1-4n),$125(5+n),2petsMax,dog/cat only.",,tampa-fl
Home2 Suites by Hilton Tampa Westshore Airport,pet-friendly-hotels,5222 W Laurel St,Tampa,FL,33607,(813) 284-0568,https://www.hilton.com/en/hotels/tpawaht-home2-suites-tampa-westshore-airport/,https://www.hilton.com/en/hotels/tpawaht-home2-suites-tampa-westshore-airport/,OFFICIAL_PROPERTY,2026-09-15,,,"Pets allowed: Yes. Deposit: $75.00 Non-refundable Fee for 1-4 night stays, $125 for 5+ nights. Max weight: 75 lbs, max size medium.",,tampa-fl
Homewood Suites by Hilton Tampa Airport/Westshore,pet-friendly-hotels,5325 Avion Park Dr,Tampa,FL,33607,(813) 282-1950,https://www.hilton.com/en/hotels/tpaaphw-homewood-suites-tampa-airport-westshore/,https://www.hilton.com/en/hotels/tpaaphw-homewood-suites-tampa-airport-westshore/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Deposit: $75.00 Non-refundable Fee. Other pet information: 1-4 night stay $75; 5+ night stay $125; 2 pets max; dog or cat only.,,tampa-fl
Homewood Suites by Hilton Tampa Brandon,pet-friendly-hotels,10240 Palm River Rd,Tampa,FL,33619,(813) 685-7099,https://www.hilton.com/en/hotels/tpahwhw-homewood-suites-tampa-brandon/,https://www.hilton.com/en/hotels/tpahwhw-homewood-suites-tampa-brandon/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Deposit: $75.00 Non-refundable Fee. Max weight: 75 lbs. Other pet information: 1-4 night stay $75 5+ night stay $125 plus tax. 2 pets max dog or cat only.,,tampa-fl
Hotel Alba Tampa,pet-friendly-hotels,5303 W Kennedy Blvd,Tampa,FL,33609,(813) 289-1950,https://www.hilton.com/en/hotels/tpawtup-hotel-alba-tampa/,https://www.hilton.com/en/hotels/tpawtup-hotel-alba-tampa/,OFFICIAL_PROPERTY,2026-09-15,,,Pets allowed: Yes. Deposit: $95.00 Non-refundable Fee.,,tampa-fl
Hotel Haya,pet-friendly-hotels,1412 E 7 Ave,Tampa,FL,33605,(813) 568-1200,https://hotelhaya.com/,https://hotelhaya.com/,OFFICIAL_PROPERTY,2026-09-15,,,Pet Policies & Amenities Accordion Item Are pets allowed at Hotel Haya? Two pets are allowed per guest room. 00 per pet is required at check-in. Accordion Item What amenities are available for my pets?,,tampa-fl
Hotel South Tampa & Suites,pet-friendly-hotels,3314 S Dale Mabry Hwy,Tampa,FL,33629,(813) 832-4656,https://www.hotelsouthtampa.com/,https://www.hotelsouthtampa.com/,OFFICIAL_PROPERTY,2026-09-15,,,"Are pets allowed at the hotel? + To ensure the comfort of all our guests, we maintain a strict no-pet policy.",,tampa-fl
Hyatt House Tampa Airport Westshore,pet-friendly-hotels,5308 Avion Park Dr,Tampa,FL,33607,(813) 207-9500,https://www.hyatt.com/hyatt-house/en-US/tpaxw-hyatt-house-tampa-airport-westshore/hotel-info,https://www.hyatt.com/hyatt-house/en-US/tpaxw-hyatt-house-tampa-airport-westshore/hotel-info,OFFICIAL_PROPERTY,2026-09-15,,,Hyatt House Tampa Airport / Westshore is a pet-friendly hotel that welcomes up to two dogs per room.,,tampa-fl
Hyatt Place & Hyatt House Tampa Downtown,pet-friendly-hotels,325 N Florida Ave,Tampa,FL,33602,(813) 616-1234,https://www.hyatt.com/hyatt-place/en-US/tpazd-hyatt-place-tampa-downtown/hotel-info,https://www.hyatt.com/hyatt-place/en-US/tpazd-hyatt-place-tampa-downtown/hotel-info,OFFICIAL_PROPERTY,2026-09-15,,,Your pets are welcome at Hyatt Place Tampa Downtown. Bring up to two dogs along when you stay with us.,,tampa-fl
Hyatt Place Saint Petersburg / Downtown,pet-friendly-hotels,25 2nd St N,St. Petersburg,FL,33701,(727) 220-0950,https://www.hyatt.com/hyatt-place/en-US/piezd-hyatt-place-st-petersburg-downtown/hotel-info,https://www.hyatt.com/hyatt-place/en-US/piezd-hyatt-place-st-petersburg-downtown/hotel-info,OFFICIAL_PROPERTY,2026-09-15,,,"Your dogs are welcome when you stay at our pet-friendly hotel in downtown St. Pete. We welcome up to 2 pets, maximum number of pets is 2.",,tampa-fl
Hyatt Place Tampa Airport Westshore,pet-friendly-hotels,4811 W Main St,Tampa,FL,33607,(833) 301-1029,https://www.hyatt.com/en-US/hotel/florida/hyatt-place-tampa-airport-westshore/tpazw,https://www.hyatt.com/en-US/hotel/florida/hyatt-place-tampa-airport-westshore/tpazw,OFFICIAL_PROPERTY,2026-09-15,,,Pets Are Welcome. Your canine companions are welcome at our hotel. Please call us at +1 813 282 1037 prior to your arrival.,,tampa-fl
Kl Florida Llc,pet-friendly-hotels,77 11th St N,St. Petersberg,FL,33705,(650) 229-8455,https://kasa.com/properties/mint-house-st-petersburg-downtown-by-kasa?utm_source=Google&utm_medium=nonpaid&utm_campaign=GMB&utm_term=VisitHotelWebsiteButton&utm_content=SPF,https://kasa.com/properties/mint-house-st-petersburg-downtown-by-kasa?utm_source=Google&utm_medium=nonpaid&utm_campaign=GMB&utm_term=VisitHotelWebsiteButton&utm_content=SPF,OFFICIAL_PROPERTY,2026-09-15,,,"And yes, we're pet-friendly, so your whole crew can make the trip. Paid parking Pet friendly Minty Suite Outdoor Pool Outdoor Lounge View amenity details Availability Selected dates: Add dates 1 guest Loading Loading Loading Loading Best rate guaranteed! Grab & Go market Outdoor swimming pool, open from 9am to 9pm Outdoor dining area Grilling station Fire pit Bike rentals (via the Zybra app ) Please note Only one approved dog is allowed per unit at a nightly fee of $8-30/night based on length of",,tampa-fl
La Quinta Inn & Suites by Wyndham St. Pete-Clearwater Airpt,pet-friendly-hotels,3301 Ulmerton Rd,Clearwater,FL,33762,(727) 491-7934,https://www.wyndhamhotels.com/laquinta/clearwater-florida/la-quinta-st-pete-clearwater-airport/overview?CID=LC:6ysy27krtpcrqev:52696&iata=00093796,https://www.wyndhamhotels.com/laquinta/clearwater-florida/la-quinta-st-pete-clearwater-airport/overview?CID=LC:6ysy27krtpcrqev:52696&iata=00093796,OFFICIAL_PROPERTY,2026-09-15,,,Service Animals - ADA-defined service animals are welcome free of charge. / Pets Allowed - 2 pets max. Cats and dogs only. 75lbs or less per pet. / Fees - Non-refundable 25 USD nightly for up to 2 pets. Max 75 USD per stay. / Other Information - Contact hotel for additional details and availability.,,tampa-fl
La Quinta Inn & Suites by Wyndham Tampa Bay Area-Tampa South,pet-friendly-hotels,4620 W Gandy Blvd,Tampa,FL,33611,(813) 835-6262,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-tampa-bay-area-tampa-south/overview?CID=LC:6ysy27krtpcrqev:53063&iata=00093796,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-tampa-bay-area-tampa-south/overview?CID=LC:6ysy27krtpcrqev:53063&iata=00093796,OFFICIAL_PROPERTY,2026-09-15,,,Service Animals - ADA-defined service animals are welcome free of charge. / Pets Allowed - 2 pets max. Cats and dogs only. 75lbs or less per pet. / Fees - Non-refundable 25 USD nightly for up to 2 pets. Max 75 USD per stay. / Other Information - Contact hotel for additional details and availability.,,tampa-fl
La Quinta Inn & Suites By Wyndham Tampa Brandon Regency Park,pet-friendly-hotels,310 Grand Regency Blvd,Brandon,FL,33510,(813) 643-0574,https://www.wyndhamhotels.com/laquinta/brandon-florida/la-quinta-tampa-brandon-regency-park/overview,https://www.wyndhamhotels.com/laquinta/brandon-florida/la-quinta-tampa-brandon-regency-park/overview,OFFICIAL_PROPERTY,2026-09-15,,,Service Animals - ADA-defined service animals are welcome free of charge. / Pets Allowed - 2 pets max. Cats and dogs only. 75lbs or less per pet. / Fees - Non-refundable 25 USD nightly for up to 2 pets. Max 75 USD per stay. / Other Information - Contact hotel for additional details and availability.,,tampa-fl
La Quinta Inn & Suites by Wyndham Tampa Fairgrounds - Casino,pet-friendly-hotels,4811 US-301 N,Tampa,FL,33610,(813) 626-0885,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-tampa-fairgrounds-casino/overview?CID=LC:6ysy27krtpcrqev:53066&iata=00093796,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-tampa-fairgrounds-casino/overview,OFFICIAL_PROPERTY,2026-09-15,,,Service Animals - ADA-defined service animals are welcome free of charge. / Pets Allowed - 2 pets max. Cats and dogs only. 75lbs or less per pet. / Fees - Non-refundable 25 USD nightly for up to 2 pets. Max 75 USD per stay. / Other Information - Contact hotel for additional details and availability.,,tampa-fl
La Quinta Inn & Suites by Wyndham USF (Near Busch Gardens),pet-friendly-hotels,3701 E Fowler Ave,Tampa,FL,33612,(813) 910-7500,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-usf-near-busch-gardens/overview?CID=LC:6ysy27krtpcrqev:53065&iata=00093796,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-usf-near-busch-gardens/overview,OFFICIAL_PROPERTY,2026-09-15,,,Service Animals - ADA-defined service animals are welcome free of charge. / Pets Allowed - 2 pets max. Cats and dogs only. 75lbs or less per pet. / Fees - Non-refundable 25 USD nightly for up to 2 pets. Max 75 USD per stay. / Other Information - Contact hotel for additional details and availability.,,tampa-fl
La Quinta Inn & Suites Tampa Central,pet-friendly-hotels,3826 W Waters Avenue,Tampa,FL,33614,(813) 490-9090,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-tampa-central/overview,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-tampa-central/overview,OFFICIAL_PROPERTY,2026-09-15,,,Service Animals - ADA-defined service animals are welcome free of charge. / Pets Allowed - 2 pets max. Cats and dogs only. 75lbs or less per pet. / Fees - Non-refundable 25 USD nightly for up to 2 pets. Max 75 USD per stay. / Other Information - Contact hotel for additional details and availability.,,tampa-fl
La Quinta Inn by Wyndham Tampa Near Busch Gardens,pet-friendly-hotels,9202 N 30th St,Tampa,FL,33612,(813) 586-2365,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-inn-tampa-near-busch-gardens/overview?CID=LC:6ysy27krtpcrqev:53068&iata=00093796,https://www.wyndhamhotels.com/laquinta/tampa-florida/la-quinta-inn-tampa-near-busch-gardens/overview?CID=LC:6ysy27krtpcrqev:53068&iata=00093796,OFFICIAL_PROPERTY,2026-09-15,,,Service Animals - ADA-defined service animals are welcome free of charge. / Pets Allowed - 2 pets max. Cats and dogs only. 75lbs or less per pet. / Fees - Non-refundable 25 USD nightly for up to 2 pets. Max 75 USD per stay. / Other Information - Contact hotel for additional details and availability.,,tampa-fl
Masters Inn,pet-friendly-hotels,6010 County Rd 579,Seffner,FL,33584,(813) 621-4681,https://www.mastersinnseffner.site/,https://www.mastersinnseffner.site/,OFFICIAL_PROPERTY,2026-09-15,,,Masters Inn Main Facilities Restaurant Parking Pet friendly WiFi Stay in Seffner - Rooms for Every Budget Explore Rooms 2 Full bed Standard Double Room Read more View All Rooms Book Your Room in Masters Inn Masters Inn Places of Attractions nearby What's nearby Brandon Exchange 5.,,tampa-fl
Moxy St. Petersburg,pet-friendly-hotels,1234 Central Ave,St. Petersburg,FL,33705,(727) 677-2000,https://www.marriott.com/en-us/hotels/tpasx-moxy-st-petersburg-downtown/overview/,https://www.marriott.com/en-us/hotels/tpasx-moxy-st-petersburg-downtown/overview/,OFFICIAL_PROPERTY,2026-09-15,,,Pets Welcome. $50 per night per pet not to exceed $150 per individual pet per stay. Maximum Pet Weight: 30.0lbs.,,tampa-fl
Oasis Bay Suites,pet-friendly-hotels,3001 University Center Dr,Tampa,FL,33612,(813) 971-8930,https://oasisbaysuites.com/,https://oasisbaysuites.com/,OFFICIAL_PROPERTY,2026-09-15,,,"View Rooms Area Attractions Free Shuttle to Busch Gardens Heated Sparkling Pool Fitness Center Sundeck & Cabana Mini Market Store Onsite Restaurant Complimentary Breakfast Spacious 2-room Suites Free Parking Laundry Facilities Pet-Friendly Suites Welcome To Tampa Bay One of Florida's most treasured and visited coastal regions, Tampa Bay is known for fun in the sun, sports culture, great food, and a whole lot of adventure. Are we able to bring pets? Yes, we have dedicated dog-friendly suites for",,tampa-fl
Ocean Club Management Company Llc,pet-friendly-hotels,11500 Gulf Blvd,Treasure Island,FL,33706,(727) 370-2288,https://oceanclubtihotel.com/,https://oceanclubtihotel.com/,OFFICIAL_PROPERTY,2026-09-15,,,"Rates quoted are based on check-in date and length of stay, if you choose to depart early, price is subject to change A State Tax of 7%, Occupancy Tax 6% will apply to each reservation PET POLICY – DOGS: Dogs of 30lb or less are welcome to stay at the hotel in the designated Pet Friendly Rooms. Max dogs in room: 2, Max total weight 60lb. A non-refundable fee of $85 + tax nightly will be charged to the guest account Pet etiquette must be filled at check in time Guests will be responsible for any",,tampa-fl
Opal Sands Resort,pet-friendly-hotels,430 S Gulfview Blvd,Clearwater,FL,33767,(727) 450-0380,https://www.opalcollection.com/opal-sands/,https://www.opalcollection.com/opal-sands/,OFFICIAL_PROPERTY,2026-09-15,,,"Dog Policy We welcome well-mannered dogs. Guests bringing dogs must always have them leashed when outside the guestroom and will be charged a non-refundable fee disclosed at the time of booking per night, per dog; maximum of two dogs per room. Guests will be responsible for any property damage inadvertently caused by their dogs. Housekeeping service during your stay should be arranged either when you and your dog are not in the room or if you are, the dog must be leashed or crated. Service dogs",,tampa-fl
Opal Sol Resort,pet-friendly-hotels,400 Coronado Dr,Clearwater Beach,FL,33767,(603) 559-2167,https://www.opalcollection.com/opal-sol/,https://www.opalcollection.com/opal-sol/,OFFICIAL_PROPERTY,2026-09-15,,,"Dog Policy We welcome well-mannered dogs. Guests bringing dogs must always have them leashed when outside the guestroom and will be charged a non-refundable fee disclosed at the time of booking per night, per dog; maximum of two dogs per room. Guests will be responsible for any property damage inadvertently caused by their dogs. Housekeeping service during your stay should be arranged either when you and your dog are not in the room or if you are, the dog must be leashed or crated. Service dogs",,tampa-fl
